specimen_id,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
586072464,Inh_2,Aspiny_14,ME_Inh_5,209.2709793,306.9601118,3.861877203,-0.579922962
586072783,Inh_3,Aspiny_14,ME_Inh_5,153.0144239,239.8810206,4.51074524,-3.460943584
586073346,Inh_1,,,,,,
586073683,Inh_2,Aspiny_17,ME_Inh_21,177.8295715,116.4094144,2.27326459,10.53949331
586073850,Inh_11,Aspiny_5,ME_Inh_21,162.9338143,154.8509229,2.593974124,3.315350259
586073895,Exc_2,,,,,,
586074009,Inh_1,,,,,,
586078695,Inh_11,,,,,,
586088125,Inh_3,,,,,,
586358539,Inh_8,,,,,,
586366106,Inh_8,,,,,,
586379590,Inh_8,Aspiny_4,ME_Inh_9,199.4421732,789.0776511,2.515602124,15.30547857
586517633,Inh_4,,,,,,
586559181,Inh_1,Aspiny_17,ME_Inh_20,188.0473766,114.0689156,2.91551261,11.64234544
586566174,Inh_4,Aspiny_12,ME_Inh_23,139.7398283,762.0254019,3.052304866,9.436440653
587045566,Inh_3,Aspiny_14,ME_Inh_3,203.492701,249.5581279,2.977020802,6.330509401
587055109,Inh_3,,,,,,
587062699,Inh_2,,,,,,
587064346,Inh_3,,,,,,
587077323,Inh_4,,,,,,
587079262,Inh_4,,,,,,
587081792,Inh_4,,,,,,
587096515,Inh_4,,,,,,
587098017,Inh_3,,,,,,
588189066,Inh_11,,,,,,
588191468,Inh_13,,,,,,
588402092,Exc_3,Spiny_16,ME_Exc_5,217.641223,687.9012824,2.535714286,6.326474297
588407788,Inh_11,,,,,,
588419063,Exc_3,Spiny_9,ME_Exc_12,227.3180074,550.7947984,3.673155909,12.63042893
588425593,Inh_8,,,,,,
588695976,Exc_3,,,,,,
588697518,Exc_3,,,,,,
588699048,Exc_3,,,,,,
588705882,Exc_3,,,,,,
588711875,Exc_3,,,,,,
588712191,Exc_3,Spiny_11,ME_Exc_13,242.8080717,459.0238989,2.61543405,18.19389043
588728161,Exc_3,,,,,,
588729065,Exc_4,,,,,,
589118831,Exc_3,,,,,,
589121138,Exc_4,,,,,,
589128331,Exc_3,Spiny_18,ME_Exc_2,196.6934706,814.7971849,3.537669101,9.68768461
589128508,Exc_4,,,,,,
589427013,Exc_2,,,,,,
589427435,Exc_3,Spiny_14,ME_Exc_5,240.7266933,679.0762147,2.363319126,16.17932374
589441038,Exc_4,,,,,,
589442285,Exc_3,Spiny_12,ME_Exc_1,159.0911054,566.3848902,2.886836028,-6.700573704
589444632,Exc_3,,,,,,
589452470,Exc_3,,,,,,
589755198,Exc_4,,,,,,
589760138,Exc_3,Spiny_14,ME_Exc_1,161.278239,663.3112004,3.351206434,-7.266565513
589764355,Exc_3,,,,,,
590556126,Exc_3,,,,,,
590556221,Exc_3,,,,,,
590558808,Inh_11,Aspiny_19,ME_Inh_6,208.5144443,796.9821185,2.306779229,2.600885761
590876255,Inh_13,,,,,,
590932287,Inh_11,,,,,,
591250232,Inh_4,,,,,,
591265629,Inh_6,Aspiny_11,ME_Inh_24,241.3204125,744.7743515,2.269121727,20.1448469
591268268,Inh_9,Aspiny_8,ME_Inh_8,226.0137441,497.00619,2.432090813,10.91313852
591278744,Inh_9,Aspiny_4,ME_Inh_7,245.0075346,836.3805659,2.910755408,21.51865201
591396115,Inh_2,,,,,,
591420537,Inh_13,,,,,,
591442287,Inh_5,,,,,,
591517805,Inh_3,,,,,,
591616101,Inh_3,,,,,,
591622050,Inh_3,,,,,,
591626585,Inh_3,,,,,,
591627904,Inh_3,,,,,,
591639922,Inh_13,,,,,,
591640116,Inh_13,,,,,,
591748519,Inh_3,,,,,,
591778248,Inh_6,,,,,,
592577385,Inh_7,,,,,,
592712536,Inh_4,,,,,,
592723092,Inh_3,,,,,,
592816620,Inh_3,,,,,,
592819166,Inh_3,,,,,,
592833901,Inh_3,,,,,,
592868444,Inh_3,,,,,,
592952680,Inh_4,Aspiny_4,ME_Inh_23,217.766661,649.955303,2.299670753,16.0175173
592960350,Inh_6,,,,,,
593054045,Inh_3,,,,,,
593054951,Inh_3,,,,,,
593253205,Inh_11,,,,,,
593312295,Inh_3,,,,,,
593312584,Inh_3,Aspiny_17,ME_Inh_3,162.01235,126.6135097,3.482205928,12.27252003
593321019,Inh_3,Aspiny_18,ME_Inh_18,225,28.97105376,2.289498593,11.9773892
593324192,Inh_3,,,,,,
593398067,Inh_3,,,,,,
593436526,Inh_1,,,,,,
593448793,Inh_1,,,,,,
593453795,Inh_8,,,,,,
593579697,Inh_3,,,,,,
593618144,Inh_13,,,,,,
593646143,Inh_3,,,,,,
593646579,Inh_3,,,,,,
593655447,Inh_3,,,,,,
594047832,Inh_3,,,,,,
594091004,Inh_3,Aspiny_18,ME_Inh_18,170.7215317,56.43703711,3.215865426,0
594480606,Inh_1,,,,,,
594589186,Inh_3,,,,,,
594594470,Inh_3,,,,,,
594611511,Inh_3,,,,,,
595511209,Exc_3,,,,,,
596213704,Inh_1,,,,,,
596282602,Exc_3,,,,,,
596619013,Inh_2,,,,,,
596788976,Inh_13,,,,,,
596789749,Exc_1,,,,,,
596808392,Inh_3,,,,,,
596808442,Inh_10,,,,,,
598380007,Inh_8,,,,,,
598628992,Exc_3,Spiny_11,ME_Exc_13,218.1179941,400.72566,2.447501101,11.26728918
598631490,Exc_3,,,,,,
599170940,Exc_3,,,,,,
599177740,Exc_3,,,,,,
599222852,Exc_3,,,,,,
599334696,Exc_3,Spiny_8,ME_Exc_13,163.3783084,434.0907516,3.28125,35.92628146
599393756,Exc_3,,,,,,
601294900,Exc_3,,,,,,
602822298,Exc_1,Spiny_12,ME_Exc_5,132.9005665,583.8663849,2.729591837,10.99372243
603402458,Exc_3,Spiny_17,ME_Exc_6,109.9115372,693.761546,2.532554175,23.97908039
603411614,Exc_4,,,,,,
603423462,Exc_3,Spiny_17,ME_Exc_6,195.9599253,832.5639725,2.226190476,37.75283668
603502705,Inh_11,,,,,,
603739199,Inh_11,,,,,,
603748061,Exc_3,,,,,,
604130772,Exc_3,Spiny_6,ME_Exc_11,223.9128738,786.2839064,2.750423614,11.29034201
604134393,Exc_3,,,,,,
604142045,Exc_3,,,,,,
604626428,Exc_3,,,,,,
605141937,Exc_3,,,,,,
605631509,Exc_3,,,,,,
605660220,Exc_3,Spiny_15,ME_Exc_10,152.5794404,788.8519442,2.927689594,13.94330367
605688696,Inh_13,,,,,,
605690670,Inh_1,,,,,,
605889373,Inh_1,,,,,,
606106445,Inh_1,,,,,,
606151559,Inh_1,Aspiny_19,ME_Inh_19,193.3592983,928.2041284,2.440865163,15.63919828
606245618,Inh_1,,,,,,
606336338,Inh_1,,,,,,
606346614,Inh_1,,,,,,
606517484,Inh_13,,,,,,
607124114,Exc_3,Spiny_11,ME_Exc_5,152.5723446,491.2331296,3.298752977,9.472662699
608108585,Exc_2,,,,,,
609183903,Inh_11,,,,,,
609435731,Inh_8,Aspiny_5,ME_Inh_21,203.3295214,161.3745663,2.544642857,6.803797204
609485897,Inh_4,,,,,,
609492577,Inh_10,,,,,,
609713212,Inh_13,,,,,,
609775336,Inh_13,,,,,,
614767057,Inh_11,Aspiny_5,ME_Inh_21,128.3598881,145.730763,2.910186651,3.077277849
614777438,Inh_12,Aspiny_7,ME_Inh_16,229.8802125,191.9033633,2.546374944,19.51811489
617745241,Inh_4,,,,,,
623185845,Inh_4,Aspiny_3,ME_Inh_22,178.9765792,683.7683763,2.377664088,3.547937743
623308514,Exc_4,,,,,,
623379534,Inh_4,,,,,,
623427407,Inh_4,,,,,,
623436161,Inh_2,,,,,,
623474400,Exc_4,,,,,,
623892261,Inh_4,,,,,,
623893177,Exc_3,,,,,,
623960880,Inh_4,,,,,,
626158872,Exc_3,,,,,,
626159623,Exc_3,,,,,,
628123780,Exc_3,Spiny_6,ME_Exc_19,176.1900553,672.6876248,2.879464286,0.988898026
628700262,Exc_3,,,,,,
638930104,Exc_3,Spiny_17,ME_Exc_6,100.6603572,887.2809579,3.278949755,24.43945483
638957852,Exc_2,Spiny_17,ME_Exc_6,137.8325503,897.5589022,2.50965251,13.52333083
638970021,Exc_3,,,,,,
638977638,Exc_3,,,,,,
643646577,Inh_3,,,,,,
643826131,Inh_5,,,,,,
644266066,Exc_2,,,,,,
644957458,Inh_1,,,,,,
645057353,Inh_3,,,,,,
645159989,Inh_1,,,,,,
656411052,Exc_3,Spiny_13,ME_Exc_13,222.9893037,461.606398,2.365534874,-3.392458371
656413437,Exc_3,,,,,,
656416875,Inh_7,,,,,,
656421538,Exc_3,Spiny_10,ME_Exc_8,139.2085503,515.129001,2.337060165,-2.050867363
656425408,Exc_3,Spiny_10,ME_Exc_8,124.2004593,626.0326159,2.044029807,18.7417708
656540880,Exc_3,,,,,,
656558376,Exc_3,,,,,,
656654157,Exc_3,,,,,,
656658253,Exc_3,Spiny_14,ME_Exc_1,136.8359188,626.627094,1.757901056,-4.875029689
656706085,Inh_4,,,,,,
656707861,Exc_3,Spiny_18,ME_Exc_6,216.478824,800.3559447,1.913115254,1.865609416
656711650,Exc_1,,,,,,
656999440,Exc_3,Spiny_15,ME_Exc_11,209.0790693,763.4008454,2.394080451,-3.3439334
657364333,Inh_3,,,,,,
657366555,Inh_3,,,,,,
657378726,Inh_3,,,,,,
657380758,Inh_3,,,,,,
657442241,Inh_3,,,,,,
657449671,Inh_3,,,,,,
657526586,Exc_3,,,,,,
658107370,Exc_3,,,,,,
658108388,Exc_3,,,,,,
672098155,Inh_1,,,,,,
674821826,Exc_1,Spiny_1,ME_Exc_7,131.6042342,148.0614495,2.520596877,-5.621112246
675002825,Exc_4,Spiny_1,ME_Exc_7,198.6681353,207.4486157,3.374741201,-1.687430192
676294546,Exc_3,,,,,,
676322245,Exc_3,Spiny_10,ME_Exc_8,150.6526389,529.544345,3.232656107,13.09541339
676439422,Exc_3,,,,,,
686825563,Inh_1,,,,,,
687871485,Inh_13,,,,,,
687908072,Inh_1,,,,,,
687927652,Inh_12,,,,,,
687963494,Inh_1,,,,,,
698217104,Exc_3,Spiny_10,ME_Exc_8,132.1928725,528.3347794,2.022481185,14.72153895
698226504,Exc_3,Spiny_18,ME_Exc_2,141.7860985,621.4299134,2.515972833,14.29698556
698227509,Exc_2,,,,,,
698230720,Exc_3,Spiny_10,ME_Exc_8,140.1997696,577.4604277,3.777498842,12.82992605
698235442,Exc_3,Spiny_10,ME_Exc_8,145.7097388,553.5407689,2.450342614,12.63579772
698237629,Exc_3,Spiny_10,ME_Exc_8,139.955991,470.6965326,2.303298323,11.47135505
